timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,grpThreads,allThreads,URL,Filename,Latency,Connect
1436673201154,9155,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,Thread Group 1-22,text,false,2754,50,50,http://52.10.207.79:8080/uploadpics,,0,9081
1436673200955,9444,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,Thread Group 1-21,text,false,2754,49,49,http://52.10.207.79:8080/uploadpics,,0,69
1436673201355,9447,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,Thread Group 1-23,text,false,2754,48,48,http://52.10.207.79:8080/uploadpics,,0,67
1436673201965,9145,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,Thread Group 1-26,text,false,2754,47,47,http://52.10.207.79:8080/uploadpics,,0,9074
1436673202565,9444,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,Thread Group 1-29,text,false,2754,46,46,http://52.10.207.79:8080/uploadpics,,0,68
1436673200351,12160,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,Thread Group 1-18,text,false,2754,45,45,http://52.10.207.79:8080/uploadpics,,0,3063
1436673203969,9456,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,Thread Group 1-36,text,false,2754,44,44,http://52.10.207.79:8080/uploadpics,,0,70
1436673201761,12176,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,Thread Group 1-25,text,false,2754,43,43,http://52.10.207.79:8080/uploadpics,,0,3073
1436673202362,12167,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,Thread Group 1-28,text,false,2754,42,42,http://52.10.207.79:8080/uploadpics,,0,3069
1436673202963,12165,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,Thread Group 1-31,text,false,2754,41,41,http://52.10.207.79:8080/uploadpics,,0,3069
1436673198343,18979,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,Thread Group 1-8,text,false,2754,40,40,http://52.10.207.79:8080/uploadpics,,0,70
1436673198547,18975,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,Thread Group 1-9,text,false,2754,39,39,http://52.10.207.79:8080/uploadpics,,0,67
1436673205370,12172,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,Thread Group 1-43,text,false,2754,38,38,http://52.10.207.79:8080/uploadpics,,0,3068
1436673199552,18188,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,Thread Group 1-14,text,false,2754,37,37,http://52.10.207.79:8080/uploadpics,,0,9089
